comment_id,product_query,cleaned_comment_text,pseudo_aspect,confidence,score_battery,score_camera,score_competition,score_display,score_gaming,score_hardware,score_other,score_performance,score_price,score_purchase_intent,score_software,score_spam,score_support
Ugw4sOch4kPavb7WiYN4AaABAg,Steam Deck,"i mean it was already around $900 in my country, so it didn't change much lol",Price,0.968598484992981,0.004876188468188047,0.00257700914517045,0.004254637286067009,0.0016113774618133903,0.002469782019034028,0.0030681525822728872,0.00391696160659194,0.0013075368478894234,0.968598484992981,0.003093319246545434,0.0019429823150858283,0.0011861337115988135,0.0010974752949550748
UgymOQ54zHiX15Bs6Tx4AaABAg,Steam Deck,"remember when nintendo announced that they'll be raising the switch 2 price by $50 in september this year and people called them greedy? but when valve raises the steam deck price by $300 out of nowhere without announcement, it's the economy. i think these people just loves to hate nintendo.",Price,0.9685788750648499,0.0036482822615653276,0.0019956023897975683,0.0060354131273925304,0.0014708847738802433,0.0031487972009927034,0.003970468416810036,0.0037710508331656456,0.0009446630137972534,0.9685788750648499,0.0018453020602464676,0.0022197486832737923,0.0010058073094114661,0.0013649859465658665
UgzMkw7grq9e6RyvyzF4AaABAg,Iphone 17,in canada on bell i got the phone for $1 a month on 24 month lease and cost to own at end is only $300 making the phone only $324 with their 150gb plan so total is $61 cad plus tax a month not too shabby,Price,0.9682059288024902,0.00507052056491375,0.0038442627992480993,0.0030583541374653578,0.0023712192196398973,0.003121220273897052,0.002072014380246401,0.0018329111626371741,0.0021000655833631754,0.9682059288024902,0.0019974026363343,0.002912412164732814,0.0010621331166476011,0.0023515212815254927
UgxdCMbsAcAKxmM2qmp4AaABAg,Nintendo Switch,"bro i have a switch and it was like so expensive than $300 it was $14,000 (you might not understand the p because i live in a different country lol)",Price,0.9677703380584717,0.0044830553233623505,0.003389384364709258,0.00407868716865778,0.0018048767233267426,0.0034475713036954403,0.0023328312672674656,0.004540452733635902,0.0012522826436907053,0.9677703380584717,0.0025203158147633076,0.0018099804874509573,0.0012590083060786128,0.0013113413006067276
Ugyd55wo9B0mPixW1DN4AaABAg,Steam Deck,but is it worth the current going price of ~$1000?,Price,0.9672849774360657,0.00490853376686573,0.0027440704870969057,0.0037405421026051044,0.0014362140791490674,0.0036871698684990406,0.004527440294623375,0.0037680629175156355,0.0010187366278842092,0.9672849774360657,0.002329337876290083,0.0017373270820826292,0.0012156260199844837,0.0016019918257370591
Ugypmw9V9Z680tEXa594AaABAg,Nintendo Switch,the switch oled costs 400$ now but there are some at my nearest walmart that have the original price of 350$ so this could be my chance to get it!,Price,0.9671341180801392,0.006149263586848974,0.002999059157446027,0.003207387635484338,0.003288186388090253,0.003223944688215852,0.0021309624426066875,0.002866011345759034,0.0014927719021216035,0.9671341180801392,0.0022856472060084343,0.0021710924338549376,0.0009587263339199126,0.002092778217047453
UgyLeli_vpBLFkr4qhB4AaABAg,Steam Deck,asmondgold predicted $1200 for the steam machine,Price,0.966703474521637,0.004349112045019865,0.002481004921719432,0.0039227246306836605,0.0014848520513623953,0.003722732188180089,0.005136138293892145,0.003849881934002042,0.001104462193325162,0.966703474521637,0.002905743895098567,0.0019331882940605283,0.001346602919511497,0.0010601066751405597
UgxiWGDUDjkJxRfkUNR4AaABAg,Nintendo Switch,750$ switch 2,Price,0.9664993286132812,0.003743357490748167,0.0025269663892686367,0.0046877930872142315,0.0012634223094210029,0.003537209238857031,0.0029404349625110626,0.005320234689861536,0.0012063394533470273,0.9664993286132812,0.002840571803972125,0.0026188271585851908,0.0017312701093032956,0.0010842786869034171
UgxpxkEe7y2w8Z1IK_h4AaABAg,Steam Deck,i think people are scared of it going to $1950 in a couple months,Price,0.9658772349357605,0.006234470754861832,0.002945682965219021,0.0036078409757465124,0.0024389559403061867,0.0032416023313999176,0.003501294180750847,0.003714103950187564,0.001324026146903634,0.9658772349357605,0.00269452971406281,0.002040249528363347,0.001209559733979404,0.0011705374345183372
UgxsL1qHplK-iI1wNxh4AaABAg,Steam Deck,its not steam. here is accurate ram pricing info: average wholesale cost (16 gb package)market condition2023$35 – $50market oversupply; historic price bottom.2024$55 – $75modest recovery; rising smartphone and pc demand.2025$120 – $180extreme price spikes starting in q3/q4 due to ai shortages.2026 (current)$240 – $320+severe supply crunch; prices peaked at historic highs.,Price,0.96563720703125,0.0063216364942491055,0.0026897666975855827,0.006705371662974358,0.0010462806094437838,0.0030069223139435053,0.004279908258467913,0.001999993808567524,0.0009451073128730059,0.96563720703125,0.0015492391539737582,0.003622268559411168,0.0010784984333440661,0.0011178589193150401
UgzCdXD0zx0sNLhPYtF4AaABAg,Steam Deck,"hopefully our gamer president, donald j. trump 🇮🇱🥇, does something about this. this is not what we voted for!",Price,0.9643067717552185,0.004085343796759844,0.0027446895837783813,0.005006654653698206,0.002357912715524435,0.003212441923096776,0.00357329985126853,0.004753217566758394,0.0012777710799127817,0.9643067717552185,0.002109843073412776,0.003238662611693144,0.0011366308899596334,0.0021967515349388123
UgyoX_qBsxVGWuyLFwB4AaABAg,Nintendo Switch,i have 100$ should i get that one,Price,0.9641143679618835,0.0033973203971982002,0.003220508573576808,0.004335299134254456,0.0016169784357771277,0.0040267170406877995,0.00256222952157259,0.00568767823278904,0.0015851708594709635,0.9641143679618835,0.0034668236039578915,0.002229910111054778,0.0013651741901412606,0.0023917967919260263
UgwdKXRic2RUpMwntlB4AaABAg,Nintendo Switch,"now look, i’m gonna buy one here soon, but this pissed me off, the “inflation” comment and the “four years” comment, do not try to make it sound like that $150 pricie increase is only going to have a four year lifespan.",Price,0.9639840126037598,0.005045371130108833,0.0028093531727790833,0.005245202220976353,0.00189383199904114,0.00329313101246953,0.0042359731160104275,0.0033601101022213697,0.0013212563935667276,0.9639840126037598,0.00227685016579926,0.0026507144793868065,0.0013407813385128975,0.002543492242693901
UgwPRG3suzgq-MwPcod4AaABAg,Steam Deck,"i just bought one, atleast i was able to. when the prices were cheaper they were never in stock, whatever its $200 thatd be wasted somewhere else ig",Price,0.9637990593910217,0.004708911757916212,0.0029659122228622437,0.005463194102048874,0.001360030728392303,0.0022160757798701525,0.004268151242285967,0.004182529170066118,0.0014862918760627508,0.9637990593910217,0.004700073041021824,0.002043751999735832,0.0014264776837080717,0.0013794774422422051
UgwZ79grdu-0ldv_wKx4AaABAg,Steam Deck,"oh wait, didn't linus buy a 16gb vengence stick for 50$ two weeks ago? are we now pretending that the prices are higher than before?!",Price,0.9637418985366821,0.006818078458309174,0.0023008680436760187,0.004329381976276636,0.002444611629471183,0.0030699661001563072,0.002663371851667762,0.004445712082087994,0.0012324170675128698,0.9637418985366821,0.0028489648830145597,0.001969256903976202,0.0011419701622799039,0.0029935401398688555
Ugzv7xaQZCCpn1YAig94AaABAg,Nintendo Switch,u can buy 5 ps4 for one of these or one ps5 for 50$ more,Price,0.9630565643310547,0.0028177588246762753,0.003150033298879862,0.010625813156366348,0.0009645262034609914,0.0045302570797502995,0.0021069750655442476,0.003968080040067434,0.0014041598187759519,0.9630565643310547,0.0017889597220346332,0.0028013847768306732,0.0011647628853097558,0.0016206841683015227
Ugy25mX9t4f8ZT9Qldd4AaABAg,Steam Deck,good luck getting one amid this ram shortage. basically for anyone not scalping using bots will have to pay $900+ for an oled deck and they're simply not worth that. switch 2 that wildly available for $450 is the only deal to have right now but even that won't last forever.,Price,0.9630461931228638,0.004213068634271622,0.0027794591151177883,0.005116113927215338,0.0023648685310035944,0.002898386213928461,0.003556495998054743,0.003951785154640675,0.0017053298652172089,0.9630461931228638,0.00481736846268177,0.0022577918134629726,0.001125155482441187,0.0021680290810763836
Ugy1biwtdf_cazQnFmh4AaABAg,Nintendo Switch,the $450 switch = switch 2,Price,0.9629829525947571,0.004490694962441921,0.003390141064301133,0.006596577353775501,0.0011467086151242256,0.0030352126341313124,0.00569893466308713,0.003691883059218526,0.0011046333238482475,0.9629829525947571,0.002437742194160819,0.002917609643191099,0.001575443777255714,0.0009314169874414802
UgwUAC-RyPuX3foeIOd4AaABAg,Steam Deck,"if $500+ was “impulse buy territory” to you, we are not in the same tax bracket",Price,0.9620502591133118,0.00301426462829113,0.003693818114697933,0.005773319397121668,0.00147202517837286,0.004766681231558323,0.004249239806085825,0.003998337313532829,0.0014400426298379898,0.9620502591133118,0.0019443206256255507,0.0038137701340019703,0.0014351665740832686,0.0023487366270273924
UgyAdgYfQwS3wkFZK8J4AaABAg,Steam Deck,steam machine will be 2k watch. theres no way with the handheld being the aforementioned price for a machine,Price,0.9613559246063232,0.003793657524511218,0.007108374498784542,0.005354924127459526,0.0013339741853997111,0.004604564048349857,0.002274254569783807,0.003544409992173314,0.0018798843957483768,0.9613559246063232,0.0027966462075710297,0.0026085462886840105,0.00137754634488374,0.001967191696166992
Ugymi_QhCBgU0MEm53J4AaABAg,Nintendo Switch,now switch 2:$450,Price,0.9608399271965027,0.005013744812458754,0.002898777136579156,0.008220684714615345,0.0010884584626182914,0.003024142002686858,0.0042938049882650375,0.005107926670461893,0.001195352291688323,0.9608399271965027,0.0027986548375338316,0.002610420109704137,0.0019560889340937138,0.0009520240710116923
Ugw-949W7ExdC0Almht4AaABAg,Nintendo Switch,1080p there no need for oled switch 2 who gonna be 600$ for that,Price,0.9608204364776611,0.0042093247175216675,0.005788029171526432,0.003395774867385626,0.0014248683582991362,0.004153236281126738,0.005487923976033926,0.003543848404660821,0.0015713528264313936,0.9608204364776611,0.004398163408041,0.0023252787068486214,0.0013798383297398686,0.0015018983976915479
UgyEw04ejYIAraC3vp54AaABAg,Iphone 17,just upgraded to the 17 from my 12 yesterday,Purchase Intent,0.9607611298561096,0.0033009268809109926,0.0031489392276853323,0.002190612256526947,0.0026523226406425238,0.001993145328015089,0.005128118675202131,0.006365898530930281,0.004947503563016653,0.0020905251149088144,0.9607611298561096,0.0014135066885501146,0.004349375143647194,0.0016579616349190474
UgxtZsld8lB55SF7ivx4AaABAg,Nintendo Switch,it would be an s teir console only if its price in india is less than 45k,Price,0.9600646495819092,0.007245541084557772,0.003980359062552452,0.007983253337442875,0.0015131529653444886,0.003623534459620714,0.0033382915426045656,0.002925848588347435,0.0012666848488152027,0.9600646495819092,0.002648657653480768,0.002311782678589225,0.0011528012109920382,0.0019454793073236942
Ugzi0UPGeoqkOW7zA3h4AaABAg,Steam Deck,"trust me, this is not the end. right now consumer ram is still “cheap” considering how production shifted. look at the price increases for ddr5 ecc registered ram. insane prices of 1500€ per 32gb module.",Price,0.959716260433197,0.007273534312844276,0.0022193132899701595,0.004872662480920553,0.0014941876288503408,0.00392185291275382,0.005743048153817654,0.00399755546823144,0.0010734087554737926,0.959716260433197,0.0024103238247334957,0.002678518183529377,0.0014077730011194944,0.0031916124280542135
UgxP0gEdwRqHiaeh4c14AaABAg,Nintendo Switch,"the second he said ""its not the reason it cost $450"" i already knew he was full of it.",Price,0.9595174193382263,0.0068899341858923435,0.004091016948223114,0.004252140875905752,0.002724721562117338,0.003078477457165718,0.0041640754789114,0.005204997956752777,0.0015246262773871422,0.9595174193382263,0.003026587888598442,0.002160855568945408,0.0013238971587270498,0.0020412069279700518
Ugx6M_OX4oBhwcVhXYV4AaABAg,Steam Deck,ok i was trying to buy one but cant find it anywhere. i guess i gotta go with the ally x,Purchase Intent,0.959071934223175,0.0026289387606084347,0.002230890328064561,0.002452995628118515,0.0023883595131337643,0.0021652805153280497,0.002497392473742366,0.011118375696241856,0.004913649521768093,0.002540210261940956,0.959071934223175,0.0009909188374876976,0.005334483925253153,0.0016664850991219282
Ugyq3E7WVWYFAHRrSKN4AaABAg,Nintendo Switch,500$ = switch 2,Price,0.9586968421936035,0.004210390616208315,0.0029364265501499176,0.006226750556379557,0.0011547377798706293,0.003416498890146613,0.003792581846937537,0.008552556857466698,0.001314914203248918,0.9586968421936035,0.003077804809436202,0.003249787027016282,0.0021798487287014723,0.001190860290080309
UgxsKcKawcP95-OfUG54AaABAg,Nintendo Switch,"in england now, it's £349.99",Price,0.9581859111785889,0.004994322080165148,0.0024849646724760532,0.007019301876425743,0.0014760204358026385,0.0040908996015787125,0.003728808369487524,0.007915561087429523,0.001330160885117948,0.9581859111785889,0.0030844470020383596,0.002251313766464591,0.0016433675773441792,0.0017949397442862391
Ugzpvgrlz2hJzh9BWDR4AaABAg,Steam Deck,it should be under ₹ 10k,Price,0.9573770761489868,0.0076052527874708176,0.004411035683006048,0.0035877099726349115,0.0019344481406733394,0.004470955114811659,0.004374693147838116,0.0035395026206970215,0.0025149269495159388,0.9573770761489868,0.0034330813214182854,0.003101956332102418,0.001304909703321755,0.0023443640675395727
UgzYoPYXWwvIIcEm2hx4AaABAg,Steam Deck,just ram increased from last last year 250% (as march 2025) so a 30% increase seems valid with the ssd price increase. it makes sense but it's still sad.,Price,0.9567875266075134,0.007572287693619728,0.0028923838399350643,0.005967329256236553,0.0013058914337307215,0.003642792347818613,0.00718471547588706,0.004378086421638727,0.001156132435426116,0.9567875266075134,0.002638711826875806,0.002837074687704444,0.0012851202627643943,0.0023519075475633144
UgzgnOPdquYCFpSSutF4AaABAg,Steam Deck,i have a xbox ally 600$ better than 950$,Price,0.9566136002540588,0.006479821167886257,0.002551683457568288,0.015602302737534046,0.0012125143548473716,0.0035601973067969084,0.0035321195609867573,0.002900594612583518,0.0012147561646997929,0.9566136002540588,0.0016947811236605048,0.0024664942175149918,0.0011813833843916655,0.0009898226708173752
Ugz5-C2Bi5bOg17TQhB4AaABAg,Nintendo Switch,why am i getting this in 2026? its about to go up to $500.,Price,0.9563683271408081,0.007264500018209219,0.002770720748230815,0.0041857813484966755,0.0022416049614548683,0.003209172049537301,0.00576692633330822,0.0050760009326040745,0.001432598102837801,0.9563683271408081,0.006853719707578421,0.001725931535474956,0.001529984176158905,0.0015747379511594772
UgxfLBULPaBAifgYitx4AaABAg,Iphone 17,ipad pro m5 review podunga,Competition,0.9561383128166199,0.0024694406893104315,0.0012270041042938828,0.9561383128166199,0.0010274333180859685,0.0019614091143012047,0.0029918584041297436,0.02196611650288105,0.0017578888218849897,0.0021044532768428326,0.0017847033450379968,0.002064381493255496,0.003704031929373741,0.0008029235177673399
Ugwlp_u7qmBfjWF6-tt4AaABAg,Nintendo Switch,in türkiye switch oled is 18.889 turkish lira but a switch 1 is 35.000 turkish lira. inflation sucks.,Price,0.9559615850448608,0.005314314737915993,0.006282696034759283,0.00560249388217926,0.0020729140378534794,0.004988232161849737,0.004665527492761612,0.0032812892459332943,0.0014734910801053047,0.9559615850448608,0.002687936881557107,0.0027621369808912277,0.001553871901705861,0.0033535221591591835
UgzH6u7fmVfLiHKZBMp4AaABAg,Steam Deck,"$50 price increase like the switch 2 i would completely understand. hell even a $150 price increase like the ps5 i would understand. but a $250-300 price increase? nah. this is just pure incompetence on valve’s part to negotiate with ram and storage suppliers. if asus can resist price increases with a far smaller number of allies sold, valve can do better with the best selling pc handheld of all time. if i didn’t already have a sd oled i wouldn’t even consider buying one now",Price,0.9545251727104187,0.008389957249164581,0.003698317101225257,0.00825438741594553,0.0020945710130035877,0.0034345784224569798,0.004903197288513184,0.0028599549550563097,0.0012903945753350854,0.9545251727104187,0.0022462576162070036,0.005069282837212086,0.0008348179399035871,0.00239911419339478
Ugx_E1GTc5Il-oV4aIR4AaABAg,Steam Deck,ise good laptop to take or pc better is or sirfi game is to ps5 best console,Competition,0.9545224905014038,0.0030082811135798693,0.0014096886152401567,0.9545224905014038,0.001058867434039712,0.0016846972284838557,0.002576821018010378,0.02029658854007721,0.0023537275847047567,0.004251852165907621,0.0022434392012655735,0.0028472747653722763,0.002534965518862009,0.001211353694088757
UgwkoOzpY4bu-ZBzinp4AaABAg,Steam Deck,"correction.! the steamdeck is not the best handheld on the market. not even close. the xbox ally x is much better over all. better performance, better battery life, better grips, full xbox support. i have no idea where do people keep coming with this bs idea that the sd is still the best handheld out there. the cheap price doesn't make your games any better and now at $900 its proofs that there is absolutely no reason to get one anymo",Price,0.9536120891571045,0.012218642979860306,0.0032826026435941458,0.008025873452425003,0.0019435296999290586,0.004163903184235096,0.004352478310465813,0.002747117541730404,0.0010581505484879017,0.9536120891571045,0.0019280124688521028,0.003818981582298875,0.0008669774979352951,0.001981576206162572
Ugwyq_uOb4TUsNKZu794AaABAg,Steam Deck,"no one is buying it in australia cos the top tier model is 1,429 which is more expensive than a ps5 pro",Price,0.9528140425682068,0.005788455717265606,0.003325547557324171,0.017728600651025772,0.00165281118825078,0.0030417959205806255,0.0025583826936781406,0.0035056781489402056,0.0014347032411023974,0.9528140425682068,0.0025821207091212273,0.0024767271243035793,0.0014333061408251524,0.00165771902538836
Ugz1evzMMbxxwC5M6hd4AaABAg,Steam Deck,lenovo legion go is nice,Competition,0.9527470469474792,0.002418841002508998,0.0016522984951734543,0.9527470469474792,0.001018132665194571,0.006085473578423262,0.0035495306365191936,0.016484174877405167,0.00141329993493855,0.003941933624446392,0.001612250111065805,0.0027002824936062098,0.00525412755087018,0.0011227504583075643
Ugw_P5rlC2ZTLwzbf-Z4AaABAg,Steam Deck,"it wasnt even worth it at $550, it's a $450 device even with an oled screen maximum i would pay.",Price,0.9524586200714111,0.016718169674277306,0.003137897467240691,0.007318195421248674,0.0021764973644167185,0.0029364842921495438,0.00296281510964036,0.003184181172400713,0.0015278663486242294,0.9524586200714111,0.002457983558997512,0.002765082521364093,0.0010273238876834512,0.0013288460904732347
Ugy9r2FTFC0Cyr13v7J4AaABAg,Nintendo Switch,bai tum muje dado nintendo lait plij😢,Other,0.9520347118377686,0.0016561830416321754,0.0017453118925914168,0.008011859841644764,0.001459855237044394,0.0029335934668779373,0.0033340388908982277,0.9520347118377686,0.002894713543355465,0.0019569930154830217,0.006185885518789291,0.001771099166944623,0.014294649474322796,0.001721118576824665
Ugy3I9s6h9sUoq_O5sR4AaABAg,Steam Deck,"i don’t get why valve is getting so much hate for the price increase, the lcd steam deck was $399 for like 2 years. they intentionally kept hardware margins extremely thin or take an initial loss.",Price,0.9517608880996704,0.017878863960504532,0.00458051823079586,0.004405489191412926,0.001976660219952464,0.0034621101804077625,0.0049727363511919975,0.002111171605065465,0.0011661855969578028,0.9517608880996704,0.0018585517536848783,0.0033312542364001274,0.0010070180287584662,0.0014886466087773442
UgyNgHKCgY5qi_VKUF54AaABAg,Nintendo Switch,"23,435.27₱ or 399dollars, such expensive",Price,0.9514321684837341,0.004056680016219616,0.003675471991300583,0.005284879822283983,0.0019376458367332816,0.008267493918538094,0.004125421401113272,0.007549998350441456,0.001283353427425027,0.9514321684837341,0.004286283627152443,0.003043493954464793,0.0022824930492788553,0.002774608787149191
UgyWtGn5VnaIU5xe5d94AaABAg,Steam Deck,i payed for my switch 2 for 100$ when is was released ❤,Price,0.9510779976844788,0.00348351476714015,0.003859718330204487,0.008252822794020176,0.0012398912804201245,0.004349732771515846,0.0038933749310672283,0.012040497735142708,0.001787101849913597,0.9510779976844788,0.0032675229012966156,0.00286208838224411,0.001775367883965373,0.002110373694449663
UgwTbHgAtl-Jbl6wq-t4AaABAg,Nintendo Switch,the peopl who thoght the 500$ was a switch 2 😮😂,Price,0.9507894515991211,0.004078344441950321,0.003548176260665059,0.012352686375379562,0.0012105961795896292,0.003062251955270767,0.0052040391601622105,0.007758012041449547,0.0015210016863420606,0.9507894515991211,0.004420445300638676,0.0026858982164412737,0.002127391519024968,0.0012417974648997188
Ugy9OgfIFHfDYVobhDF4AaABAg,Nintendo Switch,bonjour si ça tombe le 9 juin je serais content ça tombe pile poile a mon anniversaire 😂🎂,Other,0.9507458806037903,0.0020476432982832193,0.0023760171607136726,0.010052235797047615,0.0015791868790984154,0.003062346950173378,0.0031740753911435604,0.9507458806037903,0.003452596953138709,0.0025815560948103666,0.0057143825106322765,0.0021059331484138966,0.010993372648954391,0.0021147511433809996
UgwLpnQf21IOSilKPnR4AaABAg,Nintendo Switch,i have it now my daddy can play 😎🗿🖥️,Other,0.9502151012420654,0.0023475459311157465,0.001669328543357551,0.007290882058441639,0.001847734209150076,0.0029454289469867945,0.005819684360176325,0.9502151012420654,0.002517762826755643,0.002054662676528096,0.00559359323233366,0.0015174439176917076,0.014435871504247189,0.0017449816223233938
UgzgDDzSQ9FZAYBiHEB4AaABAg,Nintendo Switch,450 dollars for the nintendo switch 2,Price,0.9500290155410767,0.005637841764837503,0.003323247889056802,0.008846309036016464,0.0015035233227536082,0.007790237199515104,0.005738545209169388,0.006380032282322645,0.0014292761916294694,0.9500290155410767,0.002344532636925578,0.0030155812855809927,0.0022140536457300186,0.0017478506779298186
UgxvnyTbhpreSP1nNBd4AaABAg,Steam Deck,"i dont get why everyone is so pissed off about this. like what the hell is steam supposed to do? its not their fault that all these ai companies have a lock on all memory hardware for like the next half a decade . is steam just supposed to operate at a loss indefinitely? does it suck that the 1tb oled is now almost $1k? yeah, but i highly doubt valve *wanted* to price it that way.",Price,0.9499025940895081,0.012383826076984406,0.0024431508500128984,0.006580858491361141,0.00396242318674922,0.0027296978514641523,0.004925569985061884,0.004820714704692364,0.0016621460672467947,0.9499025940895081,0.0033954065293073654,0.003534019459038973,0.0010945406975224614,0.0025650744792073965
Ugx05WAcb9DA4vrsjS54AaABAg,Iphone 17,2:21 anti clark 😂😂,Spam,0.949415385723114,0.0020060690585523844,0.0019330695504322648,0.004354017321020365,0.0017588657792657614,0.0027222875505685806,0.003942160401493311,0.018036343157291412,0.0016025241930037737,0.0020393531303852797,0.007739637512713671,0.0016453253338113427,0.949415385723114,0.0028049505781382322
